Date,International_Reserves_US,CPI_Index_US,Industrial_Production_Index_France,Exchange_Rate_France,International_Reserves_France,CPI_Index_France
1982-01-01,30097.3622697571,43.2458708906677,80.7498675681026,5.825099999,54271.7990459636,46.9577574829752
1982-02-01,30060.7644913621,43.3834505435543,81.5260140124147,6.017399999,54435.4700290174,47.4234492952542
1982-03-01,29943.506689306,43.3375906592588,82.1489736585073,6.142099999,53344.0886789763,48.0055746185926
1982-04-01,31555.8563169416,43.5210301964408,80.821354740605,6.243399999,51190.7621962164,48.5488887715779
1982-05-01,30914.3570263257,43.9337691551004,79.0341754280443,6.0135,49652.3648571201,48.9369688011402
1982-06-01,30671.3684785357,44.4840877666466,79.0341754280443,6.579099999,39838.4320583418,49.2862376603494
1982-07-01,31226.7276897789,44.7133871881241,69.5978686577235,6.845199999,40021.1415337862,49.4414717837724
1982-08-01,31232.4459871691,44.8051069567152,50.3473943481404,6.915899999,38526.8658097074,49.5967059071953
1982-09-01,30992.6181517303,44.8968267253062,74.4283590282448,7.064199999,37578.3021000765,49.7907406429816
1982-10-01,31711.4815637779,45.0344063781927,78.0231425597956,7.147299999,37702.9498309864,50.0623977194742
1982-11-01,34005.8039490396,44.9426866096017,80.12690792201,7.214699999,38009.0649009348,50.5281000897429
1982-12-01,33957.3547622223,44.7592470724196,76.7670108143958,6.857299999,53378.8668204455,50.9549807316687
1983-01-01,33935.3265683445,44.8509668410107,79.6571350741369,6.769399999,56324.4711586111,51.4594942722905
1983-02-01,34232.1853488656,44.8968267253062,81.1379407902587,6.881799999,53960.242396945,51.8087631314997
1983-03-01,34260.6003263201,44.8968267253062,81.3728272141952,7.010899999,52863.9408373293,52.3132661141318
1983-04-01,34172.8093458036,45.2178459153748,79.5039482759174,7.316499999,55310.3227668228,52.9730032201869
1983-05-01,33930.6005633887,45.4930052211478,78.4112157819516,7.43,55549.6772673503,53.3222826373858
1983-06-01,33876.6583138092,45.6305848740344,78.3295161562346,7.663299999,51729.4319536021,53.6327403262419
1983-07-01,33372.3789876178,45.8140244112164,69.6795682834405,7.779599999,54250.6879818531,54.0984321385208
1983-08-01,32623.8593072589,45.9516040641029,51.5218264678232,8.040399999,54637.5936500589,54.4089003853666
1983-09-01,33066.3932225353,46.1809034855805,75.2147179257716,8.060399999,54447.5392257881,54.8357915852821
1983-10-01,33273.0341248199,46.318483138467,77.5533697119225,7.948999999,54522.5816657071,55.2626827851977
1983-11-01,33654.8219650135,46.4102029070581,82.2306732842244,8.172399999,54640.5994408484,55.4955286913371
1983-12-01,33747.779423481,46.4560627913536,78.6461022058882,8.381799999,50636.6578015734,55.6895739851132
1984-01-01,33887.7878312698,46.7312220971266,82.3021604567268,8.5921,50252.8559462121,56.0776540146756
1984-02-01,34818.178119991,46.9605215186042,83.548079748912,8.3231,50111.5355499193,56.4269228738848
1984-03-01,34974.7398310542,47.0522412871952,82.853632930317,8.001799999,51144.529169065,56.8150029034472
1984-04-01,34584.6858815536,47.2815407086728,79.9635086705759,8.1136,51510.1269104754,57.1642717626564
1984-05-01,34712.8076200769,47.4191203615593,80.351581892732,8.4499,51875.7755130321,57.4747400095022
1984-06-01,34547.5278376456,47.5567000144459,78.0946297322981,8.4198,51447.4065543882,57.7463970859948
1984-07-01,34391.3537011703,47.7401395516279,71.9365204438745,8.739599999,52045.859482414,58.1344771155572
1984-08-01,34760.1544467489,47.92357908881,53.390705406101,8.861999999,52308.670563397,58.4449348044132
1984-09-01,34306.8361638361,48.1528785102875,76.6955236418934,9.2791,52380.3319582592,58.7166024388956
1984-10-01,34570.0563441761,48.2904581631741,80.351581892732,9.417299999,52527.2722553033,59.104682468458
1984-11-01,34727.4220940471,48.2904581631741,81.8323876088538,9.1741,52614.1389856758,59.2987172042443
1984-12-01,34933.7798813768,48.2904581631741,77.624856884425,9.496799999,47771.0346697052,59.415140157314
1985-01-01,34379.673638195,48.3821779317651,79.544798088776,9.698199999,47813.934421329,59.7256084041598
1985-02-01,34272.4131248201,48.6114773532426,78.73801428482,10.0707,48189.9580486378,60.0360766510056
1985-03-01,35493.0107229967,48.7949168904247,82.6800212256683,10.111499999,48356.4370723773,60.4629572929314
1985-04-01,35493.0344629353,49.0242163119022,80.2698822670149,9.411199999,48970.0226906759,60.8898484928469
1985-05-01,35782.0751663192,49.2076558490843,76.593399109747,9.4707,49735.473640483,61.2003167396927
1985-06-01,36087.3046759573,49.3452355019708,78.4724905012395,9.3394,50066.3562406391,61.4331626458322
1985-07-01,37070.8635448868,49.4369552705619,73.6317876775035,8.8777,49946.3577557358,61.6660085519717
1985-08-01,37153.6243684254,49.5286750391529,53.8400533475448,8.5241,48938.7010345267,61.743630892678
1985-09-01,38293.9950314112,49.6662546920394,76.9508349722591,8.6587,49458.6019061571,61.8212426753946
1985-10-01,41656.7270934694,49.8496942292215,86.9794640290287,8.0675,49587.3644209671,62.0152774111809
1985-11-01,42850.7047531593,49.987273882108,84.5693250703753,7.8946,50047.5821066234,62.1317109222404
1985-12-01,43185.4222319859,50.1248535349945,82.7719333045999,7.6984,54168.5082398333,62.209322704957
1986-01-01,43672.4643710346,50.2624331878811,82.4144974420877,7.498,53697.3170428086,62.2481338753101
1986-02-01,45504.3730249546,50.1248535349945,80.0860581091515,7.1621,54173.9008204017,62.0928997518872
1986-03-01,44918.5903156409,49.895554113517,82.5983215999511,6.9629,54083.2705659771,62.2481338753101
1986-04-01,46491.9461410915,49.803834344926,86.1828926782873,7.1964,59416.0176584658,62.4809797814496
1986-05-01,45249.1551018542,49.9414139978125,77.4920949926347,7.1147,59451.1747658147,62.6362139048725
1986-06-01,46594.6264528209,50.2165733035855,82.1489736585073,7.1292,62831.5636545887,62.8302486406588
1986-07-01,47430.0209047785,50.2165733035855,75.8785273847227,6.9269,60495.3755570662,62.9078709813651
1986-08-01,48161.2765454151,50.3082930721766,54.4630129936374,6.7262,61896.29367306,62.9854827640817
1986-09-01,48086.703878076,50.5375924936541,80.709017755244,6.68,61849.6394819447,63.2183286702212
1986-10-01,47088.7680751843,50.5834523779496,88.3275078533602,6.5491,60901.7148940833,63.3735627936441
1986-11-01,47824.6093144848,50.6293122622452,83.8442408921364,6.6248,59434.6242507364,63.4511851343504
1986-12-01,48516.4847283892,50.6751721465407,84.6510246960923,6.5428,65385.8125955266,63.528796917067
1987-01-01,49386.8444669794,50.9961913366093,80.9847539920391,6.1943,63760.9805194322,64.1109222404054
1987-02-01,49359.9844251726,51.1796308737913,81.0766660709708,6.0844,65733.6515326447,64.2273451934751
1987-03-01,48823.9468649961,51.4089302952689,87.7862478329847,6.1046,65757.0656831721,64.3049569761917
1987-04-01,46591.7877315359,51.6840896010419,83.9361529710681,6.0315,67311.5736274069,64.6542363933907
1987-05-01,45912.9199099389,51.867529138224,78.8299263637516,5.9696,65461.0143192293,64.7706593464604
1987-06-01,45139.5070163331,52.050968675406,85.1003726375362,6.075,68570.4821160848,64.8870822995301
1987-07-01,44318.3370674033,52.1885483282926,76.6853111886787,6.1514,68545.1097875512,65.0423058649633
1987-08-01,45914.5265608028,52.4637076340656,55.5455330343885,6.202,68177.1806966776,65.1975399883862
1987-09-01,45070.6217513148,52.7388669398387,82.5983215999511,6.0523,67451.8805474033,65.2363511587394
1987-10-01,46200.4973908448,52.8764465927252,88.1538961487115,6.0199,67253.3124339522,65.3915852821623
1987-11-01,46779.1642235991,52.9223064770208,87.163288186892,5.7066,66147.0812071468,65.4691970648788
1987-12-01,45798.2972378669,52.9223064770208,87.7045482072676,5.5369,74545.9556025778,65.508008235232
1988-01-01,42954.416593791,53.0598861299073,83.6706291874875,5.5753,76247.1882298696,65.6244311883017
1988-02-01,43063.9884314392,53.1974657827938,85.9990685204238,5.7369,72695.5590998906,65.7408541413715
1988-03-01,43185.9978913197,53.4267652042714,92.7188627356523,5.6942,72812.0434967078,65.9348994351475
1988-04-01,42730.0548134819,53.7019245100445,84.742936775024,5.6802,72717.6544786371,66.2453571240036
1988-05-01,41948.6450613493,53.8853640472265,83.0476695413949,5.7339,72962.2894208051,66.4005912474265
1988-06-01,41027.8217562254,54.1146634687041,88.6849437158723,5.9219,64951.0899121037,66.5946365412025
1988-07-01,43875.8454078722,54.3439628901816,76.5933991097469,6.2152,65208.7316232094,66.827482447342
1988-08-01,47778.6531064421,54.5732623116592,59.6611516798855,6.3912,64507.8500624634,67.0215171831283
1988-09-01,47787.9657272633,54.9401413860233,85.1003726375361,6.3503,63477.7383733414,67.1767513065512
1988-10-01,50204.3343113635,55.1235809232053,88.5930316369405,6.2175,61427.7140984732,67.3319854299741
1988-11-01,48943.466353314,55.1694408075008,90.3904234027159,5.9702,61465.020558434,67.4096077706804
1988-12-01,47801.6527835718,55.2611605760919,91.1052951277402,5.9965,59050.2841285486,67.5260307237502
1989-01-01,48190.020712619,55.5363198818649,89.8491633823404,6.2503,58709.1542990353,67.7976878002428
1989-02-01,49372.8277830638,55.7656193033425,86.4484164618676,6.3072,58721.0496364346,67.9917225360291
1989-03-01,49854.249298706,56.0866384934111,92.5350385777888,6.3248,59032.4488599022,68.1857678298052
1989-04-01,50303.485987484,56.4535175677752,89.2262037362477,6.3248,59427.411108512,68.612648471731
1989-05-01,54940.5489366995,56.7745367578438,85.6416326579116,6.6166,60058.0952691228,68.8843055482236
1989-06-01,60503.4125037391,56.9121164107303,92.4533389520717,6.7209,55151.9221960263,68.9619278889299
1989-07-01,63462.2105059868,57.0496960636168,79.5447980887758,6.4237,55657.4619436974,69.155973182706
1989-08-01,62363.8459917978,57.1414158322078,62.622763112129,6.5019,55802.3988800127,69.272385577786
1989-09-01,68417.4957446536,57.3248553693899,86.3565043829359,6.5929,55670.7340133533,69.4276197012089
1989-10-01,70808.6893608321,57.600014675163,94.6898662060764,6.333,54838.3546834137,69.7380879480547
1989-11-01,72559.7516514932,57.7375943280495,94.5979541271447,6.22,54469.6768249694,69.8545109011244
1989-12-01,74608.6332693773,57.8293140966405,91.3708189113207,5.9456,58592.747216344,69.932122683841
1990-01-01,75506.361462393,58.4254925924822,91.4014562709646,5.7598,58318.4448598423,70.126167977617
1990-02-01,74173.5248679896,58.7006518982553,88.8488914341815,5.6928,58792.3802797868,70.2739798342395
1990-03-01,76303.0285402087,59.0216710883238,97.8810439335679,5.7549,59413.5352510307,70.4429076703795
1990-04-01,76283.2106099483,59.1133908569149,90.0269982819275,5.6694,62071.4086863008,70.8335532914533
1990-05-01,77028.3668376652,59.2509705098014,88.4561891515995,5.5986,62020.7079239056,70.9391331890408
1990-06-01,77298.8432535479,59.57198969987,94.6412501022663,5.6648,58853.2925198505,70.928575199282
1990-07-01,77906.2866468195,59.8012891213475,87.9653112983719,5.5005,58656.4511522378,70.9496911787995
1990-08-01,78908.8383573794,60.3516077328937,65.1885789086149,5.2731,58918.1061795893,71.4142427281845
1990-09-01,80024.1661328505,60.8560664601443,90.5178761351551,5.2575,62161.0062011906,71.9210262366045
1990-10-01,82852.1965317919,61.2229455345084,99.7463797758325,5.105,64564.4950820116,72.237765929367
1990-11-01,83059.4027736163,61.3605251873949,94.5430745316207,5.0005,66533.6092603754,72.1216280420208
1990-12-01,83316.2146078445,61.3605251873949,89.928822711282,5.0664,68098.9102128991,72.068838093227
